CD_auc,HYP_auc,MI_auc,NORM_auc,STTC_auc,macro_auc,n,seed,subgroup,variant
0.8905102326885339,0.915430992341535,0.9211265156032599,0.9272629310344828,0.9492175273865415,0.9207096398108707,703,2024,age_45_65,demo
0.9299467992551156,0.8927711566913614,0.9027579847430631,0.951235939124681,0.9125597749648382,0.9178543309558119,1150,2024,age_gt65,demo
0.9433165456335336,0.9192494201981868,0.9431670535336283,0.9587687665587283,0.9338674521354933,0.9396738476119142,660,2024,meta_complete,demo
0.9062024500322373,0.9032519956458634,0.9226061494034113,0.946676103296402,0.9366731970361174,0.9230819790828063,1538,2024,meta_incomplete,demo
0.9093353442895777,0.9116164792499979,0.9189455926179815,0.9434571890145396,0.9212417259566034,0.92091926622574,1066,2025,sex_male,demo
0.930746323082533,0.912723355250938,0.9394221657694711,0.9537809574146784,0.9484445347144647,0.9370234672464169,1132,2025,sex_female,demo
0.860918151615826,0.9313767803193785,0.9866630375612412,0.8948509786476868,0.965034965034965,0.9277687826358194,345,2025,age_lt45,demo
0.9030698065601346,0.9208896855140948,0.9216607036374479,0.9240056818181819,0.9503129890453834,0.9239877733150486,703,2025,age_45_65,demo
0.9302244649382287,0.8929840748161534,0.9076435577164892,0.9500701074455683,0.912317158931083,0.9186478727695044,1150,2025,age_gt65,demo
0.950821075459046,0.9208482676224611,0.9485101972291566,0.9584191934059465,0.9362238586156112,0.9429645184664442,660,2025,meta_complete,demo
0.9082187445050114,0.9059778664731496,0.926004291270518,0.945942335947488,0.9361203786321138,0.9244527233656561,1538,2025,meta_incomplete,demo
0.9076399001456209,0.9139141153681669,0.9180704850526766,0.9463810071089619,0.9216266680825458,0.9215264351515943,1066,2026,sex_male,demo
0.926887079129695,0.9063412459601026,0.9363051674428919,0.9517800513440047,0.9475450584417782,0.9337717204636945,1132,2026,sex_female,demo
0.8474781032920568,0.9218817436340095,0.9839412084921068,0.8751668149466192,0.9626235833132385,0.9182182907356061,345,2026,age_lt45,demo
0.9026212503504345,0.9192873825430449,0.9226421188630493,0.9254424634273772,0.9490740740740741,0.923813457851596,703,2026,age_45_65,demo
0.9288435409408795,0.8909640823501793,0.9029189370441781,0.9515392129060717,0.912598452883263,0.9173728452249144,1150,2026,age_gt65,demo
0.9456563610163929,0.9179843980602993,0.9428604797150322,0.9592103326464527,0.9373313696612666,0.9406085882198887,660,2026,meta_complete,demo
0.906540062130004,0.9036284470246734,0.9249686873347978,0.9461643742942042,0.9354123831322497,0.9233427907831858,1538,2026,meta_incomplete,demo
0.9084668192219679,0.9080442420735746,0.9159945354394257,0.9421018963255303,0.9188922516017131,0.9186999489324423,1066,2027,sex_male,demo
0.9282458455607843,0.9115568929009249,0.9349906248109842,0.9543157907983488,0.946897048653929,0.9352012405449942,1132,2027,sex_female,demo
0.8608426457263666,0.9072075960293483,0.9657049537289057,0.8781138790035588,0.9652761032071377,0.9154290355390634,345,2027,age_lt45,demo
0.9065040650406504,0.9211069469338982,0.9234868813357185,0.9287486938349008,0.9491001564945227,0.9257893487279383,703,2027,age_45_65,demo
0.9246748534850746,0.8942615835649045,0.9020571715986252,0.9493690329898856,0.9098699015471168,0.9160465086371212,1150,2027,age_gt65,demo
0.9486952675807165,0.9217443249701314,0.9457802303683265,0.9579040329702679,0.9328659793814432,0.9413979670541771,660,2027,meta_complete,demo
0.9065775745853116,0.9015874455732947,0.9221319406197038,0.9459874374866648,0.9346946890638942,0.9221958174657738,1538,2027,meta_incomplete,demo
