CD_auc,HYP_auc,MI_auc,NORM_auc,STTC_auc,condition,macro_auc,macro_auprc,macro_brier,macro_ece,n_test,seed,variant,w_fused
0.9137281566278761,0.9105281212541796,0.9293413503971757,0.9491686321002603,0.9327253561507902,normal,0.9270983233060563,0.8205455534873082,0.09800893099268733,0.07737792968250115,2198,2036,demo,1.0
0.9145431371062508,0.9077601570878809,0.9263084730803177,0.9445083473120857,0.9331442560920755,shuffle_val,0.9252528741357221,0.8176779132165827,0.09876144105988424,0.07621401815131582,2198,2036,demo,1.0
0.9150063018839316,0.9103960317961013,0.9283285525154459,0.9476820496003968,0.9328970364545958,mask_only,0.9268619944500942,0.8200686569115876,0.09789713700912467,0.07668629409581894,2198,2036,demo,1.0
0.915003932754634,0.9103605450760204,0.9283175198587819,0.9476753229827504,0.932868423070628,none,0.9268451487485629,0.8200080052770362,0.09878848696559672,0.07904709402770711,2198,2036,demo,1.0
0.9174168909442401,0.9129964197842408,0.9236385701676963,0.9496041805928672,0.9354768191531125,normal,0.9278265761284313,0.8166803648032385,0.09812503962277681,0.0778090152243096,2198,2037,demo,1.0
0.9175874682536674,0.9131521670557062,0.9208142100617829,0.9473289021739586,0.9344249911584643,shuffle_val,0.9266615477407159,0.8141940058184529,0.09773531695598434,0.07633333669421065,2198,2037,demo,1.0
0.9185896099465525,0.9126750678190649,0.9222131509267432,0.9485842571922257,0.9354207369205361,mask_only,0.9274965645610246,0.8161415265506369,0.09837293996629601,0.07844062358920452,2198,2037,demo,1.0
0.9186239623213676,0.9126119803166992,0.9221612974404237,0.9485733264385502,0.9353234514150462,none,0.9274588035864173,0.8159959513217938,0.09907355260191827,0.08021900989665602,2198,2037,demo,1.0
0.9149837951556044,0.9080815090530566,0.9230814210061782,0.9473608536077793,0.9362436578434435,normal,0.9259502473332123,0.8172299699640169,0.09856254585401278,0.07532457068611993,2198,2038,demo,1.0
0.917251051893408,0.9069577629171662,0.9210966460723742,0.9461366091961271,0.9355180224260258,shuffle_val,0.9253920185010202,0.8166805095323827,0.09916669690115179,0.0751093157176275,2198,2038,demo,1.0
